GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,SEASON,PLAYER_A_ID,PLAYER_B_ID,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,TS_PCT,PACE,PIE
-1629012-1629020-,C. Sexton - J. Vanderbilt,1610612762,UTA,2022-23,1629012,1629020,36,415.0,118.0,123.2,-5.2,0.622,0.26,0.671,0.638,101.54,0.477
-201588-1626171-,G. Hill - B. Portis,1610612749,MIL,2022-23,201588,1626171,34,415.0,106.4,107.8,-1.4,0.557,0.295,0.729,0.555,101.6,0.515
-1627736-1629659-,M. Beasley - T. Horton-Tucker,1610612762,UTA,2022-23,1627736,1629659,35,415.0,108.5,109.6,-1.1,0.601,0.301,0.725,0.568,105.42,0.502
-201942-1627884-,D. DeRozan - D. Jones Jr.,1610612741,CHI,2022-23,201942,1627884,53,414.0,112.6,107.7,4.9,0.553,0.265,0.704,0.58,102.69,0.539
-1628988-1630552-,A. Holiday - J. Johnson,1610612737,ATL,2022-23,1628988,1630552,50,413.0,110.8,105.8,5.0,0.558,0.297,0.64,0.576,103.8,0.527
-1627751-1630170-,J. Poeltl - D. Vassell,1610612759,SAS,2022-23,1627751,1630170,22,413.0,107.1,119.8,-12.6,0.626,0.302,0.708,0.547,102.72,0.433
-204001-1630692-,K. Porzingis - J. Goodwin,1610612764,WAS,2022-23,204001,1630692,38,413.0,109.3,115.1,-5.8,0.584,0.294,0.746,0.569,100.98,0.499
-203926-1631103-,D. McDermott - M. Branham,1610612759,SAS,2022-23,203926,1631103,44,411.0,110.6,122.7,-12.1,0.617,0.276,0.668,0.581,106.18,0.458
-201609-201942-,G. Dragic - D. DeRozan,1610612741,CHI,2022-23,201609,201942,46,411.0,116.8,111.5,5.4,0.558,0.264,0.714,0.606,103.25,0.52
-1627759-1629057-,J. Brown - R. Williams III,1610612738,BOS,2022-23,1627759,1629057,25,411.0,115.2,103.4,11.8,0.565,0.298,0.77,0.582,102.48,0.554
-202692-1631093-,A. Burks - J. Ivey,1610612765,DET,2022-23,202692,1631093,43,410.0,109.7,118.8,-9.1,0.581,0.263,0.731,0.579,104.52,0.46
-1630532-1631216-,F. Wagner - C. Houstan,1610612753,ORL,2022-23,1630532,1631216,41,410.0,111.0,106.7,4.3,0.535,0.297,0.756,0.576,102.28,0.514
-1628966-1631110-,K. Bates-Diop - J. Sochan,1610612759,SAS,2022-23,1628966,1631110,37,410.0,106.8,110.3,-3.5,0.649,0.322,0.714,0.529,103.63,0.482
-1628977-1630587-,H. Diallo - I. Livers,1610612765,DET,2022-23,1628977,1630587,36,409.0,105.1,104.6,0.5,0.57,0.309,0.708,0.562,102.04,0.504
-1630164-1630165-,J. Wiseman - K. Hayes,1610612765,DET,2022-23,1630164,1630165,22,409.0,103.8,122.5,-18.7,0.594,0.265,0.701,0.548,99.78,0.395
-1626179-1630550-,T. Rozier - J. Thor,1610612766,CHA,2022-23,1626179,1630550,48,409.0,102.8,113.1,-10.3,0.581,0.288,0.727,0.543,102.09,0.445
-1628380-1630170-,Z. Collins - D. Vassell,1610612759,SAS,2022-23,1628380,1630170,27,409.0,104.5,115.4,-10.8,0.659,0.23,0.715,0.567,107.02,0.44
-203991-203992-,C. Capela - B. Bogdanovic,1610612737,ATL,2022-23,203991,203992,41,408.0,116.2,123.5,-7.3,0.557,0.322,0.741,0.595,101.97,0.478
-101108-1627814-,C. Paul - D. Lee,1610612756,PHX,2022-23,101108,1627814,47,408.0,115.6,107.4,8.2,0.677,0.319,0.723,0.586,100.09,0.552
-1626172-1630237-,K. Looney - A. Lamb,1610612744,GSW,2022-23,1626172,1630237,56,408.0,112.6,117.5,-4.9,0.67,0.321,0.722,0.587,102.2,0.468
-1629052-1629614-,O. Brissett - A. Nembhard,1610612754,IND,2022-23,1629052,1629614,52,408.0,112.5,112.3,0.3,0.646,0.358,0.668,0.577,102.83,0.5
-1627752-1629675-,T. Prince - N. Reid,1610612750,MIN,2022-23,1627752,1629675,40,408.0,110.5,113.1,-2.7,0.647,0.232,0.682,0.593,106.1,0.478
-1627777-1627863-,G. Niang - D. House Jr.,1610612755,PHI,2022-23,1627777,1627863,42,407.0,112.8,110.1,2.7,0.652,0.234,0.666,0.623,101.79,0.517
-1629630-1631223-,J. Morant - D. Roddy,1610612763,MEM,2022-23,1629630,1631223,42,407.0,114.0,108.2,5.8,0.591,0.354,0.7,0.577,106.24,0.55
-201567-1628378-,K. Love - D. Mitchell,1610612739,CLE,2022-23,201567,1628378,35,407.0,113.1,105.5,7.6,0.55,0.31,0.762,0.581,100.67,0.53
-203915-1626220-,S. Dinwiddie - R. O'Neale,1610612751,BKN,2022-23,203915,1626220,25,407.0,114.8,107.4,7.4,0.616,0.265,0.673,0.583,99.23,0.524
-202692-202709-,A. Burks - C. Joseph,1610612765,DET,2022-23,202692,202709,31,406.0,118.4,111.5,6.9,0.53,0.289,0.689,0.607,102.87,0.518
-1628368-1629056-,D. Fox - T. Davis,1610612758,SAC,2022-23,1628368,1629056,48,406.0,121.6,120.1,1.5,0.561,0.303,0.745,0.616,104.74,0.494
-1628369-1628436-,J. Tatum - L. Kornet,1610612738,BOS,2022-23,1628369,1628436,51,406.0,116.6,104.4,12.2,0.63,0.278,0.725,0.599,102.36,0.567
-200782-1629003-,P. Tucker - S. Milton,1610612755,PHI,2022-23,200782,1629003,48,406.0,109.7,113.2,-3.5,0.583,0.251,0.732,0.576,100.62,0.463
-1627752-1629162-,T. Prince - J. McLaughlin,1610612750,MIN,2022-23,1627752,1629162,36,406.0,111.1,102.6,8.5,0.681,0.227,0.743,0.611,107.33,0.554
-1630224-1630256-,J. Green - J. Tate,1610612745,HOU,2022-23,1630224,1630256,26,405.0,110.3,116.4,-6.1,0.53,0.381,0.752,0.555,102.08,0.459
-1630174-1630188-,A. Nesmith - J. Smith,1610612754,IND,2022-23,1630174,1630188,48,404.0,113.2,118.5,-5.3,0.675,0.283,0.712,0.577,104.61,0.468
-1626174-1627827-,C. Wood - D. Finney-Smith,1610612742,DAL,2022-23,1626174,1627827,29,404.0,112.2,114.2,-2.0,0.494,0.243,0.73,0.582,95.69,0.475
-203994-1631101-,J. Nurkic - S. Sharpe,1610612757,POR,2022-23,203994,1631101,47,403.0,107.3,110.0,-2.7,0.606,0.257,0.762,0.57,101.48,0.475
-1628370-1628989-,M. Monk - K. Huerter,1610612758,SAC,2022-23,1628370,1628989,61,403.0,116.8,114.1,2.7,0.626,0.284,0.715,0.631,103.71,0.522
-1629014-1629642-,A. Simons - N. Little,1610612757,POR,2022-23,1629014,1629642,40,402.0,115.2,115.9,-0.7,0.547,0.298,0.673,0.595,98.58,0.479
-1629634-1629723-,B. Clarke - J. Konchar,1610612763,MEM,2022-23,1629634,1629723,46,402.0,106.1,106.1,0.0,0.619,0.318,0.694,0.538,104.84,0.495
-203471-1629117-,D. Schroder - W. Gabriel,1610612747,LAL,2022-23,203471,1629117,50,402.0,114.9,110.3,4.6,0.589,0.284,0.733,0.603,102.72,0.538
-1628972-1629117-,T. Brown Jr. - W. Gabriel,1610612747,LAL,2022-23,1628972,1629117,54,402.0,107.7,110.3,-2.6,0.609,0.298,0.704,0.566,102.57,0.499
-1628372-1630550-,D. Smith Jr. - J. Thor,1610612766,CHA,2022-23,1628372,1630550,49,401.0,100.1,106.0,-5.9,0.567,0.256,0.717,0.525,103.59,0.479
-1626220-1628969-,R. O'Neale - M. Bridges,1610612751,BKN,2022-23,1626220,1628969,24,401.0,111.1,109.1,2.0,0.636,0.263,0.678,0.578,99.64,0.51
-203085-1630183-,A. Rivers - J. McDaniels,1610612750,MIN,2022-23,203085,1630183,44,400.0,111.2,110.6,0.6,0.546,0.272,0.711,0.596,102.14,0.484
-1627749-1630180-,D. Murray - S. Bey,1610612737,ATL,2022-23,1627749,1630180,22,400.0,118.4,118.2,0.2,0.501,0.315,0.769,0.58,102.3,0.474
-1627884-1630245-,D. Jones Jr. - A. Dosunmu,1610612741,CHI,2022-23,1627884,1630245,58,399.0,106.3,102.8,3.5,0.591,0.24,0.688,0.571,102.66,0.525
-1631103-1631110-,M. Branham - J. Sochan,1610612759,SAS,2022-23,1631103,1631110,38,399.0,107.4,118.4,-10.9,0.658,0.286,0.67,0.557,105.2,0.456
-203500-1628991-,S. Adams - J. Jackson Jr.,1610612763,MEM,2022-23,203500,1628991,27,399.0,117.2,103.3,13.9,0.506,0.384,0.757,0.563,105.11,0.563
-200752-1627736-,R. Gay - M. Beasley,1610612762,UTA,2022-23,200752,1627736,34,398.0,114.5,102.9,11.6,0.583,0.302,0.719,0.589,103.02,0.559
-1630197-1630581-,A. Pokusevski - J. Giddey,1610612760,OKC,2022-23,1630197,1630581,28,397.0,103.8,118.0,-14.2,0.589,0.265,0.699,0.537,105.36,0.416
-201609-203083-,G. Dragic - A. Drummond,1610612741,CHI,2022-23,201609,203083,38,397.0,109.1,105.9,3.2,0.537,0.308,0.721,0.571,103.67,0.515
-1626145-1629630-,T. Jones - J. Morant,1610612763,MEM,2022-23,1626145,1629630,52,397.0,111.3,113.9,-2.6,0.623,0.3,0.689,0.575,105.22,0.49
-201152-1628449-,T. Young - C. Boucher,1610612761,TOR,2022-23,201152,1628449,43,397.0,106.5,114.6,-8.1,0.523,0.318,0.721,0.525,98.87,0.439
-202322-1626181-,J. Wall - N. Powell,1610612746,LAC,2022-23,202322,1626181,26,396.0,98.3,107.9,-9.7,0.604,0.252,0.683,0.547,105.33,0.443
-1629599-1629611-,A. Coffey - T. Mann,1610612746,LAC,2022-23,1629599,1629611,45,395.0,98.4,116.0,-17.5,0.597,0.293,0.686,0.525,101.07,0.407
-1628977-1631105-,H. Diallo - J. Duren,1610612765,DET,2022-23,1628977,1631105,41,395.0,105.3,110.4,-5.1,0.54,0.304,0.7,0.55,103.48,0.465
-203114-203507-,K. Middleton - G. Antetokounmpo,1610612749,MIL,2022-23,203114,203507,27,395.0,116.4,112.9,3.5,0.598,0.293,0.763,0.607,104.99,0.539
-1628365-1629626-,M. Fultz - B. Bol,1610612753,ORL,2022-23,1628365,1629626,37,395.0,102.5,113.0,-10.5,0.578,0.275,0.739,0.541,103.83,0.445
-203083-1630245-,A. Drummond - A. Dosunmu,1610612741,CHI,2022-23,203083,1630245,62,394.0,106.1,105.7,0.5,0.526,0.299,0.699,0.563,102.52,0.497
-201572-202083-,B. Lopez - W. Matthews,1610612749,MIL,2022-23,201572,202083,43,394.0,111.0,100.6,10.4,0.582,0.286,0.756,0.577,105.15,0.562
-203903-1629659-,J. Clarkson - T. Horton-Tucker,1610612762,UTA,2022-23,203903,1629659,37,394.0,113.8,104.2,9.5,0.586,0.305,0.718,0.59,103.76,0.559
-202710-203506-,J. Butler - V. Oladipo,1610612748,MIA,2022-23,202710,203506,32,393.0,109.9,109.0,0.9,0.59,0.31,0.712,0.556,98.8,0.488
-1628964-1630532-,M. Bamba - F. Wagner,1610612753,ORL,2022-23,1628964,1630532,38,393.0,114.2,111.2,3.0,0.542,0.283,0.703,0.587,98.8,0.5
-1628983-1630544-,S. Gilgeous-Alexander - T. Mann,1610612760,OKC,2022-23,1628983,1630544,47,393.0,119.4,106.4,13.0,0.483,0.297,0.679,0.595,105.73,0.551
-203076-1627736-,A. Davis - M. Beasley,1610612747,LAL,2022-23,203076,1627736,24,392.0,106.8,108.5,-1.7,0.632,0.26,0.754,0.564,103.34,0.511
-201599-1628971-,D. Jordan - B. Brown,1610612743,DEN,2022-23,201599,1628971,35,391.0,103.4,114.7,-11.2,0.603,0.282,0.696,0.568,100.22,0.458
-1629645-1630586-,K. Porter Jr. - U. Garuba,1610612745,HOU,2022-23,1629645,1630586,52,391.0,105.6,120.4,-14.8,0.553,0.4,0.689,0.547,102.72,0.413
-1627763-1629057-,M. Brogdon - R. Williams III,1610612738,BOS,2022-23,1627763,1629057,29,391.0,114.8,103.8,11.1,0.589,0.308,0.711,0.575,100.43,0.548
-1627741-1630537-,B. Hield - C. Duarte,1610612754,IND,2022-23,1627741,1630537,36,390.0,103.2,114.2,-11.0,0.606,0.266,0.69,0.558,105.12,0.441
-1629631-1631100-,D. Hunter - A. Griffin,1610612737,ATL,2022-23,1629631,1631100,50,390.0,109.4,112.1,-2.6,0.581,0.263,0.723,0.578,104.19,0.488
-203114-1628960-,K. Middleton - G. Allen,1610612749,MIL,2022-23,203114,1628960,29,390.0,113.5,110.8,2.8,0.612,0.235,0.755,0.594,104.99,0.536
-202331-1628379-,P. George - L. Kennard,1610612746,LAC,2022-23,202331,1628379,29,389.0,116.4,105.3,11.2,0.566,0.218,0.775,0.621,99.37,0.547
-1630177-1630208-,T. Maledon - N. Richards,1610612766,CHA,2022-23,1630177,1630208,38,389.0,107.1,115.5,-8.4,0.572,0.325,0.645,0.545,102.42,0.47
-203507-204060-,G. Antetokounmpo - J. Ingles,1610612749,MIL,2022-23,203507,204060,35,388.0,117.7,113.9,3.9,0.632,0.343,0.762,0.616,108.19,0.534
-1627826-1628379-,I. Zubac - L. Kennard,1610612746,LAC,2022-23,1627826,1628379,33,388.0,110.3,105.4,5.0,0.586,0.224,0.746,0.595,99.36,0.534
-1630164-1631093-,J. Wiseman - J. Ivey,1610612765,DET,2022-23,1630164,1631093,20,388.0,102.2,122.9,-20.8,0.643,0.26,0.702,0.546,98.49,0.39
-1626149-1627777-,M. Harrell - G. Niang,1610612755,PHI,2022-23,1626149,1627777,47,388.0,109.8,105.2,4.6,0.564,0.235,0.682,0.6,104.01,0.519
-203082-1631094-,T. Ross - P. Banchero,1610612753,ORL,2022-23,203082,1631094,34,388.0,108.5,113.2,-4.7,0.544,0.234,0.717,0.582,101.88,0.465
-203210-1628978-,J. Green - D. DiVincenzo,1610612744,GSW,2022-23,203210,1628978,46,387.0,107.3,113.2,-5.9,0.718,0.252,0.72,0.601,108.79,0.468
-1629111-1630688-,J. Landale - I. Wainright,1610612756,PHX,2022-23,1629111,1630688,47,387.0,112.7,103.5,9.2,0.64,0.347,0.78,0.565,103.5,0.54
-202685-1630700-,J. Valanciunas - D. Daniels,1610612740,NOP,2022-23,202685,1630700,47,387.0,105.5,106.8,-1.3,0.604,0.253,0.73,0.582,102.61,0.507
-1628381-1631100-,J. Collins - A. Griffin,1610612737,ATL,2022-23,1628381,1631100,53,386.0,111.1,107.8,3.4,0.601,0.258,0.757,0.587,103.87,0.512
-201609-1627884-,G. Dragic - D. Jones Jr.,1610612741,CHI,2022-23,201609,1627884,42,385.0,117.3,108.1,9.2,0.585,0.286,0.675,0.603,102.8,0.552
-203924-1630570-,J. Grant - T. Watford,1610612757,POR,2022-23,203924,1630570,33,385.0,108.4,117.7,-9.3,0.568,0.261,0.647,0.59,99.27,0.451
-1626196-1628380-,J. Richardson - Z. Collins,1610612759,SAS,2022-23,1626196,1628380,32,385.0,108.4,118.2,-9.8,0.658,0.287,0.681,0.578,103.99,0.458
-203076-1629060-,A. Davis - R. Hachimura,1610612747,LAL,2022-23,203076,1629060,30,384.0,113.4,104.3,9.1,0.59,0.301,0.76,0.581,103.49,0.56
-1629634-1630583-,B. Clarke - S. Aldama,1610612763,MEM,2022-23,1629634,1630583,50,384.0,105.0,108.4,-3.5,0.605,0.238,0.693,0.548,105.9,0.468
-1629636-1629731-,D. Garland - D. Wade,1610612739,CLE,2022-23,1629636,1629731,32,384.0,112.5,102.7,9.9,0.596,0.253,0.728,0.585,98.74,0.552
-203496-1626181-,R. Covington - N. Powell,1610612746,LAC,2022-23,203496,1626181,35,384.0,109.6,110.3,-0.6,0.549,0.273,0.682,0.578,102.15,0.503
-202687-1627814-,B. Biyombo - D. Lee,1610612756,PHX,2022-23,202687,1627814,46,383.0,106.3,105.0,1.2,0.627,0.369,0.695,0.533,99.86,0.517
-203081-1629680-,D. Lillard - M. Thybulle,1610612757,POR,2022-23,203081,1629680,14,383.0,114.8,114.7,0.1,0.615,0.24,0.723,0.581,100.46,0.489
-204060-1626192-,J. Ingles - P. Connaughton,1610612749,MIL,2022-23,204060,1626192,40,383.0,113.3,111.4,1.9,0.627,0.294,0.701,0.588,105.05,0.515
-1627759-1630573-,J. Brown - S. Hauser,1610612738,BOS,2022-23,1627759,1630573,58,382.0,114.0,106.3,7.7,0.588,0.292,0.708,0.605,104.37,0.542
-202691-1630237-,K. Thompson - A. Lamb,1610612744,GSW,2022-23,202691,1630237,46,382.0,113.9,110.2,3.7,0.74,0.329,0.705,0.601,104.53,0.511
-1628384-1630173-,O. Anunoby - P. Achiuwa,1610612761,TOR,2022-23,1628384,1630173,43,382.0,113.9,113.1,0.8,0.581,0.358,0.71,0.555,96.67,0.484
-1626179-1631109-,T. Rozier - M. Williams,1610612766,CHA,2022-23,1626179,1631109,31,382.0,107.3,110.3,-2.9,0.589,0.242,0.731,0.562,102.71,0.489
-203506-1629216-,V. Oladipo - G. Vincent,1610612748,MIA,2022-23,203506,1629216,29,382.0,107.1,109.6,-2.5,0.597,0.278,0.737,0.569,100.74,0.489
-1628449-1630201-,C. Boucher - M. Flynn,1610612761,TOR,2022-23,1628449,1630201,43,381.0,106.7,112.8,-6.1,0.542,0.329,0.669,0.532,98.97,0.477
-1630227-1631095-,D. Nix - J. Smith Jr.,1610612745,HOU,2022-23,1630227,1631095,46,381.0,105.7,119.6,-13.9,0.574,0.318,0.727,0.548,101.69,0.43
-201567-1630596-,K. Love - E. Mobley,1610612739,CLE,2022-23,201567,1630596,38,381.0,107.9,109.7,-1.8,0.645,0.315,0.736,0.561,99.86,0.502
-201152-1628384-,T. Young - O. Anunoby,1610612761,TOR,2022-23,201152,1628384,35,381.0,109.7,111.3,-1.6,0.575,0.335,0.714,0.547,99.58,0.472
-202687-1628969-,B. Biyombo - M. Bridges,1610612756,PHX,2022-23,202687,1628969,40,380.0,121.4,108.6,12.8,0.664,0.285,0.679,0.619,99.73,0.578
-203496-1629611-,R. Covington - T. Mann,1610612746,LAC,2022-23,203496,1629611,40,380.0,111.6,106.4,5.2,0.622,0.326,0.699,0.584,101.0,0.529
-1629627-1630529-,Z. Williamson - H. Jones,1610612740,NOP,2022-23,1629627,1630529,20,380.0,120.8,112.2,8.6,0.594,0.34,0.72,0.598,101.37,0.537
-1629640-1629641-,K. Johnson - R. Langford,1610612759,SAS,2022-23,1629640,1629641,28,379.0,107.8,119.6,-11.9,0.587,0.354,0.723,0.537,101.71,0.439
-1629642-1630570-,N. Little - T. Watford,1610612757,POR,2022-23,1629642,1630570,35,379.0,113.5,123.3,-9.8,0.577,0.31,0.669,0.601,99.15,0.451
-203994-1626159-,J. Nurkic - J. Winslow,1610612757,POR,2022-23,203994,1626159,26,378.0,111.1,110.9,0.2,0.619,0.298,0.768,0.578,98.22,0.503
-201142-203552-,K. Durant - S. Curry,1610612751,BKN,2022-23,201142,203552,26,377.0,117.6,107.0,10.6,0.626,0.213,0.755,0.632,101.32,0.562
-201152-1629018-,T. Young - G. Trent Jr.,1610612761,TOR,2022-23,201152,1629018,42,377.0,104.5,119.1,-14.6,0.537,0.298,0.703,0.539,102.2,0.417
-203083-203897-,A. Drummond - Z. LaVine,1610612741,CHI,2022-23,203083,203897,58,376.0,104.7,102.5,2.2,0.505,0.339,0.707,0.542,103.14,0.515
-101108-202687-,C. Paul - B. Biyombo,1610612756,PHX,2022-23,101108,202687,37,376.0,122.1,112.3,9.8,0.668,0.285,0.69,0.611,97.05,0.564
-201145-203484-,J. Green - K. Caldwell-Pope,1610612743,DEN,2022-23,201145,203484,51,376.0,107.6,113.0,-5.5,0.683,0.283,0.739,0.571,101.74,0.48
-1630168-1630180-,O. Okongwu - S. Bey,1610612737,ATL,2022-23,1630168,1630180,24,376.0,124.9,109.0,15.9,0.533,0.358,0.71,0.616,103.01,0.563
-1630198-1631119-,I. Joe - J. Williams,1610612760,OKC,2022-23,1630198,1631119,42,375.0,109.0,115.9,-6.9,0.583,0.285,0.757,0.56,102.53,0.464
-1628963-1630587-,M. Bagley III - I. Livers,1610612765,DET,2022-23,1628963,1630587,23,375.0,107.9,125.9,-17.9,0.596,0.306,0.716,0.554,98.6,0.405
-201587-202322-,N. Batum - J. Wall,1610612746,LAC,2022-23,201587,202322,32,375.0,101.6,109.2,-7.6,0.627,0.264,0.693,0.544,104.87,0.459
-202709-1628977-,C. Joseph - H. Diallo,1610612765,DET,2022-23,202709,1628977,32,374.0,105.8,107.8,-1.9,0.527,0.315,0.674,0.544,101.07,0.475
-203115-1629655-,W. Barton - D. Gafford,1610612764,WAS,2022-23,203115,1629655,37,374.0,103.4,106.1,-2.7,0.568,0.305,0.715,0.532,102.35,0.489
-201145-1630538-,J. Green - B. Hyland,1610612743,DEN,2022-23,201145,1630538,24,373.0,105.9,114.2,-8.4,0.613,0.276,0.712,0.557,100.76,0.448
-1626204-1630700-,L. Nance Jr. - D. Daniels,1610612740,NOP,2022-23,1626204,1630700,43,373.0,108.0,108.9,-0.8,0.696,0.225,0.725,0.603,103.58,0.508
-1629660-1629673-,T. Jerome - J. Poole,1610612744,GSW,2022-23,1629660,1629673,42,373.0,106.5,115.8,-9.3,0.608,0.28,0.654,0.577,104.83,0.453
-1627751-1628966-,J. Poeltl - K. Bates-Diop,1610612759,SAS,2022-23,1627751,1628966,30,372.0,106.3,121.9,-15.6,0.627,0.306,0.772,0.538,101.47,0.428
-1628969-1629661-,M. Bridges - C. Johnson,1610612756,PHX,2022-23,1628969,1629661,17,372.0,120.1,104.8,15.2,0.694,0.251,0.698,0.621,101.18,0.586
-201937-1627747-,R. Rubio - C. LeVert,1610612739,CLE,2022-23,201937,1627747,29,372.0,100.8,107.9,-7.1,0.695,0.237,0.646,0.521,98.3,0.459
-1627742-1630230-,B. Ingram - N. Marshall,1610612740,NOP,2022-23,1627742,1630230,42,371.0,107.9,111.8,-4.0,0.64,0.261,0.713,0.576,100.99,0.478
-101108-1629661-,C. Paul - C. Johnson,1610612756,PHX,2022-23,101108,1629661,16,371.0,119.1,105.2,13.9,0.695,0.252,0.689,0.62,100.1,0.582
-1628966-1630170-,K. Bates-Diop - D. Vassell,1610612759,SAS,2022-23,1628966,1630170,29,371.0,105.1,118.8,-13.8,0.654,0.241,0.704,0.556,103.19,0.416
-201566-1628418-,R. Westbrook - T. Bryant,1610612747,LAL,2022-23,201566,1628418,38,371.0,113.3,117.2,-3.9,0.598,0.22,0.708,0.607,107.58,0.489
-1626224-1629731-,C. Osman - D. Wade,1610612739,CLE,2022-23,1626224,1629731,37,370.0,111.0,103.7,7.4,0.588,0.281,0.71,0.581,99.2,0.54
-1628969-1629013-,M. Bridges - L. Shamet,1610612756,PHX,2022-23,1628969,1629013,29,368.0,100.9,109.3,-8.4,0.658,0.19,0.699,0.548,100.88,0.459
-202709-1630165-,C. Joseph - K. Hayes,1610612765,DET,2022-23,202709,1630165,38,366.0,99.9,117.5,-17.6,0.628,0.296,0.657,0.514,99.63,0.381
-1629660-1630228-,T. Jerome - J. Kuminga,1610612744,GSW,2022-23,1629660,1630228,33,366.0,111.5,115.4,-3.9,0.656,0.216,0.695,0.62,102.72,0.481
-1628386-1629731-,J. Allen - D. Wade,1610612739,CLE,2022-23,1628386,1629731,33,365.0,110.9,99.5,11.4,0.593,0.311,0.723,0.584,98.7,0.564
-1629052-1630543-,O. Brissett - I. Jackson,1610612754,IND,2022-23,1629052,1630543,46,364.0,108.9,111.2,-2.3,0.605,0.382,0.649,0.558,104.22,0.501
-203082-1628964-,T. Ross - M. Bamba,1610612753,ORL,2022-23,203082,1628964,31,364.0,116.8,109.1,7.7,0.563,0.269,0.689,0.605,97.91,0.534
-203083-1630172-,A. Drummond - P. Williams,1610612741,CHI,2022-23,203083,1630172,58,363.0,106.0,112.0,-6.0,0.487,0.296,0.676,0.562,102.78,0.466
-202709-1628963-,C. Joseph - M. Bagley III,1610612765,DET,2022-23,202709,1628963,36,363.0,116.7,112.4,4.3,0.581,0.311,0.706,0.588,100.56,0.515
-1628410-1629651-,E. Sumner - N. Claxton,1610612751,BKN,2022-23,1628410,1629651,40,363.0,115.4,106.2,9.3,0.601,0.237,0.713,0.621,102.32,0.556
-1629216-1629312-,G. Vincent - H. Highsmith,1610612748,MIA,2022-23,1629216,1629312,35,363.0,101.7,106.0,-4.2,0.556,0.279,0.724,0.533,99.6,0.478
-201976-1630559-,P. Beverley - A. Reaves,1610612747,LAL,2022-23,201976,1630559,30,363.0,107.9,109.5,-1.6,0.599,0.276,0.723,0.574,102.42,0.52
-1630256-1631095-,J. Tate - J. Smith Jr.,1610612745,HOU,2022-23,1630256,1631095,29,362.0,103.1,111.4,-8.3,0.537,0.333,0.751,0.524,102.21,0.454
-202322-202694-,J. Wall - M. Morris Sr.,1610612746,LAC,2022-23,202322,202694,32,362.0,105.4,116.2,-10.8,0.606,0.221,0.743,0.577,100.62,0.433
-1630202-1630573-,P. Pritchard - S. Hauser,1610612738,BOS,2022-23,1630202,1630573,45,362.0,107.1,104.1,3.0,0.686,0.258,0.713,0.585,100.8,0.51
-1626220-1628410-,R. O'Neale - E. Sumner,1610612751,BKN,2022-23,1626220,1628410,46,362.0,109.4,106.7,2.7,0.623,0.225,0.705,0.605,100.65,0.536
-203991-1631100-,C. Capela - A. Griffin,1610612737,ATL,2022-23,203991,1631100,40,361.0,111.7,111.0,0.7,0.574,0.305,0.681,0.583,106.18,0.508
-1626196-1627751-,J. Richardson - J. Poeltl,1610612759,SAS,2022-23,1626196,1627751,36,361.0,108.4,115.9,-7.5,0.619,0.303,0.752,0.586,107.13,0.459
-1626220-1629139-,R. O'Neale - Y. Watanabe,1610612751,BKN,2022-23,1626220,1629139,44,361.0,114.4,115.2,-0.8,0.625,0.227,0.699,0.626,100.02,0.5
-203552-1627732-,S. Curry - B. Simmons,1610612751,BKN,2022-23,203552,1627732,30,361.0,110.9,110.3,0.6,0.66,0.209,0.725,0.599,102.47,0.503
-1630227-1630586-,D. Nix - U. Garuba,1610612745,HOU,2022-23,1630227,1630586,48,360.0,102.2,109.4,-7.2,0.582,0.38,0.685,0.53,103.27,0.451
-201567-1629636-,K. Love - D. Garland,1610612739,CLE,2022-23,201567,1629636,32,360.0,110.3,106.1,4.3,0.619,0.282,0.745,0.581,102.1,0.529
-1629026-1630198-,K. Williams - I. Joe,1610612760,OKC,2022-23,1629026,1630198,41,360.0,120.8,103.1,17.7,0.542,0.291,0.708,0.611,102.71,0.584
-1629057-1629684-,R. Williams III - G. Williams,1610612738,BOS,2022-23,1629057,1629684,34,360.0,116.1,103.8,12.3,0.608,0.278,0.748,0.595,101.93,0.551
-201609-203897-,G. Dragic - Z. LaVine,1610612741,CHI,2022-23,201609,203897,44,359.0,104.5,106.5,-2.0,0.587,0.29,0.724,0.558,105.43,0.494
-1630528-1631095-,J. Christopher - J. Smith Jr.,1610612745,HOU,2022-23,1630528,1631095,53,359.0,106.9,122.5,-15.6,0.502,0.333,0.667,0.548,101.91,0.409
-1627736-1629020-,M. Beasley - J. Vanderbilt,1610612747,LAL,2022-23,1627736,1629020,26,358.0,102.2,110.6,-8.4,0.615,0.259,0.745,0.529,103.81,0.456
-1629020-1630559-,J. Vanderbilt - A. Reaves,1610612747,LAL,2022-23,1629020,1630559,26,357.0,115.0,113.6,1.4,0.577,0.314,0.693,0.605,103.44,0.518
-1629060-1630559-,R. Hachimura - A. Reaves,1610612747,LAL,2022-23,1629060,1630559,26,357.0,115.4,104.9,10.5,0.541,0.309,0.739,0.597,104.74,0.562
-1628418-1628972-,T. Bryant - T. Brown Jr.,1610612747,LAL,2022-23,1628418,1628972,36,357.0,117.2,116.9,0.2,0.532,0.225,0.714,0.607,102.65,0.488
-1629659-1631323-,T. Horton-Tucker - S. Fontecchio,1610612762,UTA,2022-23,1629659,1631323,41,357.0,109.0,119.1,-10.1,0.612,0.302,0.723,0.559,105.7,0.453
